phage_id,split,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59
MK359336,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032365993,0.0532279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31968668,0.0,0.29628694,0.0,0.0,0.0,0.0,0.0,0.0,0.6559242,0.55684483,0.0,0.0,0.0,0.25068408,0.0,0.0,0.0,0.027288944,0.03876222,0.0,0.0,0.49077907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359337,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11755366,0.0,0.0,0.059062507,0.121898845,0.0,0.1606783,0.0,0.0,0.0,0.0,0.0,0.0,0.42764005,0.49187398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848285,0.002733875,0.0,0.26723677,0.34653857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05395222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359338,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113430545,0.3018615,0.0,0.50462544,0.0,0.0,0.0,0.0,0.0,0.0,0.30024597,0.4580764,0.0,0.0,0.0,0.08105447,0.0,0.0,0.0,0.0,0.086972624,0.0,0.06544894,0.30684936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14987803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359339,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09863847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017780114,0.30033997,0.0,0.5230432,0.0,0.0,0.0,0.0,0.0,0.0,0.29126674,0.467586,0.0,0.0,0.0,0.059779063,0.0,0.0,0.0,0.009203039,0.09940665,0.0,0.07557903,0.29745454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15404315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359340,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19422106,0.008575756,0.0,0.28860343,0.0,0.0,5.403161e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497019,0.15148395,0.0,0.0,0.0,0.0,0.15682246,0.0,0.0,0.19697084,0.1645163,0.0,0.0,0.098600104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07281712,0.0,0.0
MK359341,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0031258836,0.044002846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10015569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206112,0.36383253,0.34466946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16828902,0.0,0.0
MK359342,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032638676,0.0,0.0,0.0,0.0,0.0,0.1259332,0.0,0.0,0.06663609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786916,0.7204649,0.3682907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44455838,0.0,0.0,0.0,0.3196929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27952525,0.0017504394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12006613,0.0,0.0
MK359343,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217746,0.2888565,0.0,0.0,0.0,0.0011136718,0.0,0.0,0.0,0.538785,0.0,0.5111431,0.0,0.0,0.0,0.0,0.0,0.0,0.14326751,1.0045623,0.0,0.0,0.0,0.06575295,0.0,0.0,0.0,0.0,0.81637293,0.0,0.17744908,0.15176287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24369116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359344,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621629,0.0,0.0,0.05739004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09767948,0.35931918,0.22532918,0.0,0.0,0.0,0.0,0.02570403,0.0,0.0,0.4316749,0.0,0.0,0.19183725,0.1734191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3420407,0.08128727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235915,0.0,0.0
MK359345,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24746853,0.42546308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675498,0.0,0.7644074,0.0,0.0,0.0,0.0,0.0,0.0,0.38580468,0.64580864,0.0,0.0,0.0,0.34232438,0.0,0.0,0.0,0.0,0.14749601,0.0,0.01006338,0.48035827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39531973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359346,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18134926,0.32472086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473221,0.0,0.52909803,0.0,0.0,0.0,0.0,0.0,0.0,0.36234698,0.53850716,0.0,0.0,0.0,0.30407476,0.0,0.0,0.0,0.0,0.10693081,0.0,0.010548204,0.41969508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24405564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359347,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069654584,0.19139732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593179,0.0,0.5344369,0.0,0.0,0.0,0.0,0.0,0.0,0.28038654,0.41200402,0.0,0.0,0.0,0.20400776,0.0,0.0,0.0,0.0,0.019821659,0.0,0.030216008,0.35701454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23181063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359348,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032235123,0.0,0.0,0.0,0.0,0.0,0.07332491,0.0,0.0,0.046748035,0.04361424,0.0,0.029901955,0.0,0.0,0.0,0.0,0.0,0.0,0.63496804,0.34889534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32673427,0.0,0.0,0.0,0.34028602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14153841,0.04542094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359349,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26952708,0.0,0.0,0.09551484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18154137,0.6343527,0.2931474,0.0,0.0,0.0,0.0,0.19512281,0.0,0.0,0.6709745,0.0,0.0,0.13699764,0.19453487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63707536,0.03814122,0.0,0.0,0.0,0.0,0.0,0.010139611,0.0,0.0,0.49003696,0.0,0.0
MK359350,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688844,0.0,0.0,0.0,0.0,0.20097736,0.0,0.0,0.009088285,0.0040817447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60822076,0.48978025,0.0,0.0,0.0,0.060039423,0.18110847,0.0,0.0,0.29372564,0.15575178,0.0,0.09122504,0.2872329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359352,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092223264,0.0,0.0,0.08105494,0.0,0.0,0.0003699921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17456111,0.0,0.0,0.0,0.0,0.0,0.32053232,0.0,0.0,0.104513384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4218648,0.18299358,0.18768515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157621,0.0,0.0
MK359353,train,0.0,0.0,0.0,0.0,0.0,0.0,0.101575166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048000224,0.074989036,0.0,0.61371547,0.0,0.0,0.0,0.0,0.0,0.17817797,0.0,0.032123595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818976,0.0,0.0,0.18531486,0.05097808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037306,0.0,0.0,0.24494898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359354,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061730154,0.0,0.04632169,0.0,0.0,0.21852575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36921445,0.09643413,0.0,0.0,0.0,0.023339063,0.70147324,0.0,0.0,0.21125664,0.2021148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795081,0.0,0.0,0.0,0.0,0.0,0.0,0.001279898,0.0,0.0,0.32099083,0.0,0.0015907288
MK359355,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906002,0.04718107,0.0,0.0,0.0,0.0,0.0,0.0,0.019285575,0.43280378,0.0,0.6498763,0.0,0.0,0.0,0.0,0.0,0.0,0.53989875,0.6340069,0.0,0.0,0.0,0.21515512,0.0,0.0,0.0,0.0,0.05861883,0.0,0.057920933,0.50472337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359356,train,0.0,0.0,0.0,0.0,0.0,0.0,0.5250104,0.0,0.0,0.49668026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05210319,0.0,0.21406507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05344315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14897667,0.43499848,0.0,0.42202497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034927174
MK359357,train,0.0,0.0,0.0,0.0,0.0,0.0,0.36748356,0.019566115,0.0,0.37442487,0.07025061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023691125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020872094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290665,0.4920692,0.0,0.31348297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07994759
MK359358,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07304363,0.0,0.0,0.0,0.0,0.0,0.0135524515,0.0,0.0,0.031167362,0.121253595,0.0,0.15435055,0.0,0.0,0.0,0.0,0.0,0.0,0.6383082,0.36707205,0.0,0.0,0.0,0.04334015,0.0,0.0,0.0,0.22803614,0.0,0.0,0.0,0.3488672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072715464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359359,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02870761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003579381,0.077107005,0.0,0.4319551,0.0,0.0,0.0,0.0,0.0,0.071436994,0.041544765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040510412,0.0,0.0,0.0,0.075683236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12519604,0.0,0.0,0.22473231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359360,train,0.0,0.0,0.0,0.0,0.0,0.0,0.039562903,0.0069356076,0.0,0.15704066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07212452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23564003,0.18176973,0.0,0.09358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359361,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010477506,0.0,0.0,0.0,0.0,0.0,0.06250574,0.0,0.0,0.054327786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17168936,0.3683538,0.078259364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089379,0.0,0.0,0.0,0.098878734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072765,0.12160055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749629,0.0,0.0
MK359362,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113430545,0.3018615,0.0,0.50462544,0.0,0.0,0.0,0.0,0.0,0.0,0.30024597,0.4580764,0.0,0.0,0.0,0.08105447,0.0,0.0,0.0,0.0,0.086972624,0.0,0.06544894,0.30684936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14987803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359364,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027498439,0.03514111,0.0,0.0,0.0,0.0,0.0061235577,0.0,0.0,0.007853664,0.31166857,0.0,0.3128154,0.0,0.0,0.0,0.0,0.0,0.0,0.67787206,0.5709222,0.0,0.0,0.0,0.2293363,0.0,0.0,0.0,0.067922205,0.027260602,0.0,0.0,0.5022294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK359365,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07182117,0.0,0.0,0.08469656,0.0,0.0,0.04389657,0.0,0.0,0.0,0.0,0.0,0.25778702,0.22393751,0.093453646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546955,0.0,0.0,0.11541116,0.06727777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112602144,0.1551704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776346,0.0,0.0
MK359366,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032365993,0.0532279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31968668,0.0,0.29628694,0.0,0.0,0.0,0.0,0.0,0.0,0.6559242,0.55684483,0.0,0.0,0.0,0.25068408,0.0,0.0,0.0,0.027288944,0.03876222,0.0,0.0,0.49077907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK376953,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25161737,0.0,0.0,0.34916955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29055956,0.0,0.0,0.0,0.0,0.03259717,0.2565426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522361,0.0,0.24311376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16656473,0.0,0.0
MK376954,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192956,0.004328724,0.540292,0.25213367,0.0,0.0,0.0,0.0,0.0,0.0,0.46607217,0.0,0.4112676,0.0,0.0,0.0,0.0,0.0,0.0,0.76688206,0.3262086,0.0,0.0,0.0,0.5566663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56468344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK376955,train,0.0,0.0,0.0,0.0,0.0,0.0,0.11790836,0.024423834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040941164,0.0,0.0,0.028236516,0.0057217516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03748806,0.9625695,0.5503928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28696248,0.0,0.0
MK376956,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603975,0.0,0.0,0.0,0.0,0.0,0.16022411,0.0,0.0,0.16775362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33233637,1.0591103,0.35198376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83231056,0.0,0.0,0.0,0.3294973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36148575,0.17415583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48866493,0.0,0.0
MK376957,train,0.0,0.0,0.0,0.0,0.0,0.0,0.593458,0.0,0.0,0.21426179,0.0,0.0,0.0,0.05495963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294701,0.3549785,0.0,0.0,0.0,0.0,0.0,0.41908744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209319,0.119946286,0.27308163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06107989,0.0,0.124659404
MK376959,train,0.0,0.0,0.0,0.0,0.0,0.0,0.36330187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446448,0.0,0.0,0.6505449,0.0,0.0,0.0,0.0,0.0,0.6150815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4494479,0.0,0.0,0.2541235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17876175,0.0129693765,0.0,0.18876219,0.0,0.0,0.0,0.0,0.0,0.27452216,0.0,0.23726115
MK376960,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367889,0.0,0.0,0.21674234,0.0,0.0,0.0,0.0,0.0,0.0,0.048594795,0.0,0.118187495,0.0,0.0,0.0,0.0,0.0,0.0,0.36366487,0.0,0.0,0.0,0.0,0.069871396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13747907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12979735,0.0013993285,0.0,0.12977144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK376961,train,0.0,0.0,0.0,0.0,0.0,0.0,0.8125505,0.0,0.0,0.0,0.0,0.0,0.0,0.08854465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23214397,0.0,0.0,0.0,0.0,0.0,0.0,0.40123844,0.0,0.0,0.08880051,0.0985824,0.0,0.35738972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37472004,0.0,0.36147088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41665435,0.0,0.57384443
MK376962,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13290532,0.0,0.0,0.07255432,0.0,0.0,0.044550177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054401368,0.241785,0.0,0.0,0.0,0.0,0.0,0.41209775,0.0,0.0,0.30467963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60551757,0.4396575,0.33484015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64688873,0.0,0.038050056
MK392364,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15399411,0.0,0.18003689,0.0,0.0,0.0,0.0,0.0,0.0,0.33124876,0.26363173,0.0,0.0,0.0,0.1299951,0.0,0.0,0.0,0.04662533,0.0,0.0,0.05803038,0.3164927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08618728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK392365,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034625147,0.0,0.0,0.0,0.0,0.0,0.089734934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827214,0.11471155,0.0,0.0,0.0,0.025295801,0.13154209,0.0,0.0,0.2632629,0.0,0.0,0.0,0.21454376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768854,0.13810758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16898897,0.0,0.0
MK392366,train,0.0,0.0,0.0,0.0,0.0,0.0,0.62081397,0.0231466,0.0,0.98306596,0.06185797,0.0,0.0,0.0,0.0,0.0,0.0,0.3910791,0.0,0.9618042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19525596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07367319,0.40457493,0.0,1.0525739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK392367,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041484028,0.10148815,0.09642464,0.037796848,0.0,0.0,0.26781258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561842,0.3559748,0.0,0.0,0.0,0.5697779,0.8773971,0.0,0.0,0.0,0.10824101,0.0,0.0,0.4028443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0940195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK392368,train,0.0,0.0,0.0,0.0,0.0,0.0,0.080701336,0.0,0.26904747,0.0018120855,0.08830319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008913338,0.0,0.10182985,0.0,0.0,0.0,0.0,0.16418935,0.0,0.0,0.0,0.36425042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10449293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15661445
MK411746,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22366852,0.0,0.0,0.24580197,0.0,0.0,0.0,0.0,0.0,0.09508644,0.0,0.0,0.19059435,0.0,0.0,0.0,0.0,0.0,0.53197557,0.26220706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50529337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17676327,0.18590266,0.0,0.025397107,0.0,0.0,0.0,0.0,0.0,0.52149165,0.0,0.17033255
MK433259,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4195402,0.0,0.0,0.3173318,0.0,0.0,0.0799382,0.0,0.0,0.0298637,0.07624254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5857519,0.5184379,0.0,0.0,0.0,0.23480186,0.04816704,0.0,0.0,0.43685618,0.0,0.0,0.0,0.6335059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44713187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038138874,0.0,0.0
MK433261,train,0.0,0.0,0.0,0.0,0.0,0.0,1.0993276,0.0,0.0,0.0014696121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011998761,0.0,0.0,0.0,0.0,0.0,0.15539305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5984856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103079,0.5529965,0.0,0.07889077,0.0,0.0,0.0,0.0,0.0,0.17596117,0.0,0.35508618
MK433262,train,0.0,0.0,0.0,0.0,0.0,0.0,0.5567399,0.034641206,0.0619788,0.5965862,0.16291294,0.0,0.0,0.0,0.0,0.0,0.0,0.28805012,0.0,0.96974313,0.0,0.0,0.0,0.0,0.0,0.029801264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027483106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081083,0.0,0.98969996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051342547
MK433263,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029723376,0.0,0.0,0.06948283,0.0776382,0.0,0.52793527,0.0,0.0,0.0,0.0,0.0,0.03072998,0.0,0.13716201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23313878,0.0,0.0,0.55755454,0.32124028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7153169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK433264,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37578493,0.0,0.0,0.0,0.0006093271,0.0,0.0,0.0,0.016333975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35998768,0.24370584,0.0,0.0,0.0,0.0,0.0,0.13543083,0.17738073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26473385,0.29466948,0.03740424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK433265,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027945735,0.0,0.0,0.046426218,0.085861936,0.0,0.4440483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12913024,0.0,0.0,0.0,0.0027475655,0.0,0.0,0.0,0.18111481,0.0,0.0,0.5159633,0.33894095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7031826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MK433266,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14860351,0.6252679,0.042048216,0.64656866,0.0,0.0,0.0,0.0,0.0,0.0,0.053770497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018473,0.37924784,0.31633165,0.0,0.0,0.0,0.0,0.26155427,0.0,0.0,0.0,0.8219482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10611737,0.0,0.0,0.0,0.0,0.0,0.0,0.0044101216,0.0,0.0,0.0,0.0,0.19717118
